source,source_row_id,merged_row_id,url,title,target_price,log_target_price,target_price_source,target_price_is_outlier,target_price_missing,brand_clean,brand_grouped,brand_is_rare,model_clean,model_grouped,model_is_rare,ram_gb,storage_gb,screen_size_inch,cpu_name_raw,cpu_type,cpu_model_clean,cpu_brand,cpu_tier,gpu_tier,gpu_tier_v2,storage_type_clean,condition_clean,warranty_months,warranty_status,has_warranty,origin_clean,ram_missing,storage_missing,screen_missing,cpu_missing,gpu_missing,ram_suspicious,storage_suspicious,screen_suspicious,potential_dedicated_gpu,repair_mismatch,price_spread_clean_pct,flag_price_spread_warn,flag_price_spread_critical,is_soft_duplicate_spec,merged_spec_key,is_cross_source_soft_duplicate
chotot,5793,5626,https://www.chotot.com/mua-ban-quan-nam-tu-liem-ha-noi/129720445.htm,Thinkpad X1 Yoga i5-6300u/Ram 8GB/SSD 128GB,4200000.0,15.250595321348806,listing_price,False,False,Lenovo,Lenovo,False,ThinkPad Yoga X1,Other,True,8.0,128.0,13.95,i5-6300u,,,Intel,Mid,Missing,,SSD,Đã sử dụng (chưa sửa chữa),,Manufacturer,True,Mỹ,False,False,False,False,True,False,False,False,False,False,,False,False,False,Lenovo|Other|Intel|Mid|8|128|13.9|Missing,False
chotot,5794,5627,https://www.chotot.com/mua-ban-thanh-pho-thuan-an-binh-duong/131707035.htm,HP Notebook 15-Cs i5-1035g1 15.6 inch 8GB/256GB,5990000.0,15.605602137036527,listing_price,False,False,HP,HP,False,Notebook,Other,True,8.0,256.0,15.95,Unknown,,,Intel,Mid,Integrated - Intel,,SSD,Đã sử dụng (chưa sửa chữa),,Manufacturer,True,Unknown,False,False,False,False,False,False,False,False,False,False,,False,False,False,HP|Other|Intel|Mid|8|256|15.9|Integrated - Intel,False
chotot,5795,5628,https://www.chotot.com/mua-ban-quan-tan-binh-tp-ho-chi-minh/132063613.htm,"Dell3578 i5 8250 8g , i7-8550 16G, Hp envy i5 8250",2899000.0,14.879876752850267,listing_price,False,False,Dell,Dell,False,Inspiration 15 5000,Other,True,16.0,250.0,15.95,i5 8250,,,Intel,Upper-mid,Integrated - AMD Radeon,,SSD,Đã sử dụng (chưa sửa chữa),0.0,Expired,False,Nhật Bản,False,False,False,False,False,False,False,False,False,False,,False,False,False,Dell|Other|Intel|Upper-mid|16|250|15.9|Integrated - AMD Radeon,False
chotot,5796,5629,https://www.chotot.com/mua-ban-quan-hai-an-hai-phong/132034190.htm,HP Gaming 15 Ryzen 5 3550H/16gb/256gb/GTX 1050,7250000.0,15.796512164761882,listing_price,False,False,HP,HP,False,Pavilion gaming 15,Other,True,16.0,256.0,15.95,ryzen 5,,,AMD,Mid,Dedicated - Other/Entry,,SSD,Mới,1.0,Active,True,Mỹ,False,False,False,False,False,False,False,False,False,False,,False,False,False,HP|Other|AMD|Mid|16|256|15.9|Dedicated - Other/Entry,False
chotot,5797,5630,https://www.chotot.com/mua-ban-quan-tan-phu-tp-ho-chi-minh/127577548.htm,ASUS TUF A16 FA617XT RYZEN9/16/1T RX7700S MÀN240Hz,24900000.0,17.030378401595577,listing_price,False,False,ASUS,ASUS,False,TUF Gaming A16,Other,True,16.0,1024.0,15.95,ryzen9,,,AMD,High,Dedicated - Other/Entry,,SSD,Đã sử dụng (chưa sửa chữa),3.0,Active,True,Mỹ,False,False,False,False,False,False,False,False,False,False,,False,False,False,ASUS|Other|AMD|High|16|1024|15.9|Dedicated - Other/Entry,False
chotot,5798,5631,https://www.chotot.com/mua-ban-quan-thanh-khe-da-nang/131973692.htm,Apple Macbook Pro Core i5 256GB 2019,8500000.0,15.955576839107596,listing_price,False,False,Apple,Apple,False,MacBook Pro,MacBook Pro,False,,256.0,,Unknown,,,Intel,Mid,Missing,,Unknown,Đã sử dụng (chưa sửa chữa),,Manufacturer,True,Unknown,True,False,True,False,True,False,False,False,False,False,,False,False,False,Apple|MacBook Pro|Intel|Mid|Unknown|256|Unknown|Missing,False
chotot,5799,5632,https://www.chotot.com/mua-ban-quan-tan-binh-tp-ho-chi-minh/130976891.htm,Dell Alienware 16 2.5K Core 7 240H/16G/1T/5060 8G,28990000.0,17.18246153539249,listing_price,False,False,Dell,Dell,False,Alienware 16,Other,True,16.0,1024.0,15.95,Unknown,,,Intel,Upper-mid,Dedicated - Other/Entry,,SSD,Đã sử dụng (chưa sửa chữa),,Active,True,Mỹ,False,False,False,False,False,False,False,False,False,False,,False,False,False,Dell|Other|Intel|Upper-mid|16|1024|15.9|Dedicated - Other/Entry,False
chotot,5800,5633,https://www.chotot.com/mua-ban-quan-10-tp-ho-chi-minh/132074541.htm,HP Elitebook 645 G11 Ryzen 5 Pro 7535u/16/1TB ssd,11290000.0,16.2394280246998,listing_price,False,False,HP,HP,False,Elitebook 600,Other,True,16.0,1024.0,13.95,ryzen 5,,,AMD,Mid,Unclear,,SSD,Đã sử dụng (chưa sửa chữa),3.0,Active,True,Mỹ,False,False,False,False,False,False,False,False,False,False,,False,False,False,HP|Other|AMD|Mid|16|1024|13.9|Unclear,False
chotot,5801,5634,https://www.chotot.com/mua-ban-quan-10-tp-ho-chi-minh/131846009.htm,AORUS 17X i9-13950HX RTX 4090 32G 2Tb,49000000.0,17.707330876483063,listing_price,False,False,Hãng khác,Hãng khác,False,Dòng Khác,Dòng Khác,False,32.0,1025.0,17.95,i9-13950hx,,,Intel,High,Dedicated - Other/Entry,,SSD,Đã sử dụng (chưa sửa chữa),0.0,Expired,False,Đài Loan,False,False,False,False,False,False,False,False,False,False,,False,False,False,Hãng khác|Dòng Khác|Intel|High|32|1025|17.9|Dedicated - Other/Entry,False
chotot,5802,5635,https://www.chotot.com/mua-ban-thanh-pho-phan-thiet-binh-thuan/132065744.htm,HP ProBook 430 G3 i5 8GB/256GB,3200000.0,14.978661680269907,listing_price,False,False,HP,HP,False,ProBook,ProBook,False,8.0,256.0,,Unknown,,,Intel,Mid,Integrated - Intel,,SSD,Đã sử dụng (chưa sửa chữa),,Manufacturer,True,Nhật Bản,False,False,True,False,False,False,False,False,False,False,,False,False,False,HP|ProBook|Intel|Mid|8|256|Unknown|Integrated - Intel,False
chotot,5803,5636,https://www.chotot.com/mua-ban-quan-tan-binh-tp-ho-chi-minh/129789645.htm,laptop Acer Nitro V15 165Hz i7 13620H/16G/4050/1TB,18990000.0,16.75942313544776,listing_price,False,False,Acer,Acer,False,Nitro v15,Other,True,16.0,1024.0,15.95,i7 13620h,,,Intel,Upper-mid,Dedicated - Other/Entry,,SSD,Đã sử dụng (chưa sửa chữa),,Active,True,Mỹ,False,False,False,False,False,False,False,False,False,False,,False,False,False,Acer|Other|Intel|Upper-mid|16|1024|15.9|Dedicated - Other/Entry,False
chotot,5804,5637,https://www.chotot.com/mua-ban-thanh-pho-buon-ma-thuot-dak-lak/132051213.htm,Apple MacBook Pro 2020 i7 16GB/512GB,13500000.0,16.41820031748273,listing_price,False,False,Apple,Apple,False,MacBook Pro,MacBook Pro,False,16.0,512.0,,Unknown,,,Intel,Upper-mid,Missing,,SSD,Đã sử dụng (chưa sửa chữa),,Manufacturer,True,Unknown,False,False,True,False,True,False,False,False,False,False,,False,False,False,Apple|MacBook Pro|Intel|Upper-mid|16|512|Unknown|Missing,False
chotot,5805,5638,https://www.chotot.com/mua-ban-quan-ninh-kieu-can-tho/131812271.htm,Laptop Thinkpad T490 i5-10210U/ 8GB/256GB,6700000.0,15.717618233614914,listing_price,False,False,Lenovo,Lenovo,False,ThinkPad T400,Other,True,8.0,256.0,13.95,i5-10210u,,,Intel,Mid,Integrated - Intel,,SSD,Đã sử dụng (chưa sửa chữa),,Manufacturer,True,Unknown,False,False,False,False,False,False,False,False,False,False,,False,False,False,Lenovo|Other|Intel|Mid|8|256|13.9|Integrated - Intel,False
chotot,5806,5639,https://www.chotot.com/mua-ban-thanh-pho-thu-duc-tp-ho-chi-minh/131922721.htm,Lenovo IdeaPad 3 Chromebook 14M836,4700000.0,15.363073279446223,listing_price,False,False,Lenovo,Lenovo,False,ChromeBook,Other,True,4.0,,13.95,Unknown,,,Unknown,Missing,Missing,,Unknown,Mới,,Manufacturer,True,Mỹ,False,True,False,True,True,False,False,False,False,False,,False,False,False,Lenovo|Other|Unknown|Missing|4|Unknown|13.9|Missing,False
chotot,5807,5640,https://www.chotot.com/mua-ban-quan-tan-binh-tp-ho-chi-minh/131992144.htm,Laptop văn phòng chạy mượt i7 thế hệ 11,6900000.0,15.747032114495013,listing_price,False,False,Dell,Dell,False,Latitude,Latitude,False,8.0,256.0,13.95,Unknown,,,Intel,Upper-mid,Integrated - Intel,,SSD,Đã sử dụng (chưa sửa chữa),,Manufacturer,True,Unknown,False,False,False,False,False,False,False,False,False,False,,False,False,False,Dell|Latitude|Intel|Upper-mid|8|256|13.9|Integrated - Intel,False
chotot,5808,5641,https://www.chotot.com/mua-ban-quan-ninh-kieu-can-tho/131926298.htm,HP 245 G10 AMD Ryzen 5 8GB/256GB,9500000.0,16.066802461833923,listing_price,False,False,HP,HP,False,Dòng Khác,Dòng Khác,False,8.0,256.0,13.95,ryzen 5,,,AMD,Mid,Integrated - AMD Radeon,,SSD,Đã sử dụng (chưa sửa chữa),,Manufacturer,True,Unknown,False,False,False,False,False,False,False,False,False,False,,False,False,False,HP|Dòng Khác|AMD|Mid|8|256|13.9|Integrated - AMD Radeon,False
chotot,5809,5642,https://www.chotot.com/mua-ban-quan-10-tp-ho-chi-minh/132074504.htm,Apple MacBook Pro M1 8GB/512GB 13 inch,14700000.0,16.503358119776173,listing_price,False,False,Apple,Apple,False,MacBook Pro M1,MacBook Pro M1,False,8.0,512.0,13.95,m1,,,Apple,Mid,Integrated - Intel,,SSD,Đã sử dụng (chưa sửa chữa),,Manufacturer,True,Mỹ,False,False,False,False,False,False,False,False,False,False,,False,False,False,Apple|MacBook Pro M1|Apple|Mid|8|512|13.9|Integrated - Intel,False
chotot,5810,5643,https://www.chotot.com/mua-ban-quan-10-tp-ho-chi-minh/131421841.htm,[NEWCarton] MacBook Air M4 | 16GB/256GB,22990000.0,16.950569940236537,listing_price,False,False,Apple,Apple,False,Macbook air m4,Macbook air m4,False,16.0,256.0,,m4,,,Apple,Mid,Missing,,SSD,Mới,,Manufacturer,True,Trung Quốc,False,False,True,False,True,False,False,False,False,False,,False,False,False,Apple|Macbook air m4|Apple|Mid|16|256|Unknown|Missing,False
chotot,5811,5644,https://www.chotot.com/mua-ban-quan-go-vap-tp-ho-chi-minh/131850132.htm,"MSI Modern 14 R5 5500u Ram 8GB SSD 512GB 14""FHD",6500000.0,15.687312888712007,listing_price,False,False,MSI,MSI,False,Modern 14,Other,True,8.0,512.0,13.95,Unknown,,,AMD,Mid,Integrated - Intel,,SSD,Đã sử dụng (chưa sửa chữa),3.0,Active,True,Việt Nam,False,False,False,False,False,False,False,False,False,False,,False,False,False,MSI|Other|AMD|Mid|8|512|13.9|Integrated - Intel,False
chotot,5812,5645,https://www.chotot.com/mua-ban-quan-thanh-xuan-ha-noi/132037578.htm,Apple MacBook Pro M2 16GB Xám,20000000.0,16.811242881518265,listing_price,False,False,Apple,Apple,False,MacBook Pro,MacBook Pro,False,16.0,256.0,13.95,m2,,,Apple,Mid,Missing,,SSD,Đã sử dụng (chưa sửa chữa),,Manufacturer,True,Unknown,False,False,False,False,True,False,False,False,False,False,,False,False,False,Apple|MacBook Pro|Apple|Mid|16|256|13.9|Missing,False
chotot,5813,5646,https://www.chotot.com/mua-ban-quan-tan-binh-tp-ho-chi-minh/131257834.htm,Asus Zenbook UX425 i5 1135g7 8/512_Siêu mỏng,7500000.0,15.830413711839864,listing_price,False,False,ASUS,ASUS,False,ZenBook Flip 13,Other,True,8.0,512.0,13.95,Unknown,,,Intel,Mid,Integrated - Intel,,SSD,Đã sử dụng (chưa sửa chữa),3.0,Active,True,Việt Nam,False,False,False,False,False,False,False,False,False,False,,False,False,False,ASUS|Other|Intel|Mid|8|512|13.9|Integrated - Intel,False
chotot,5814,5647,https://www.chotot.com/mua-ban-quan-hai-ba-trung-ha-noi/129479488.htm,Rẻ quá rẻ-Dell 5500 Core i3/Gen 8/Ram8GB/SSD128GB,3900000.0,15.176487367510099,listing_price,False,False,Dell,Dell,False,Latitude,Latitude,False,8.0,127.0,15.95,Unknown,,,Intel,Entry,Missing,,SSD,Mới,3.0,Active,True,Nhật Bản,False,False,False,False,True,False,False,False,False,False,,False,False,False,Dell|Latitude|Intel|Entry|8|127|15.9|Missing,False
chotot,5815,5648,https://www.chotot.com/mua-ban-thanh-pho-long-xuyen-an-giang/131903580.htm,Dell Latitude 5411 i7-10850H 14 inch 8GB/256GB,8000000.0,15.894952224644102,listing_price,False,False,Dell,Dell,False,Latitude,Latitude,False,8.0,256.0,13.95,i7-10850h,,,Intel,Upper-mid,Missing,,SSD,Đã sử dụng (chưa sửa chữa),,Manufacturer,True,Unknown,False,False,False,False,True,False,False,False,False,False,,False,False,False,Dell|Latitude|Intel|Upper-mid|8|256|13.9|Missing,False
chotot,5816,5649,https://www.chotot.com/mua-ban-thanh-pho-thuan-an-binh-duong/131943676.htm,Dell Latitude 5410 i7-10610U 16GB,7000000.0,15.76142084987672,listing_price,False,False,Dell,Dell,False,Latitude,Latitude,False,16.0,,,i7-10610u,,,Intel,Upper-mid,Missing,,SSD,Đã sử dụng (chưa sửa chữa),,Manufacturer,True,Unknown,False,True,True,False,True,False,False,False,False,False,,False,False,False,Dell|Latitude|Intel|Upper-mid|16|Unknown|Unknown|Missing,False
chotot,5817,5650,https://www.chotot.com/mua-ban-thanh-pho-long-khanh-dong-nai/132079475.htm,e cần kiếm con laptop thanh lý rẻ ạ,1000000.0,13.815511557963774,listing_price,False,False,Dell,Dell,False,Dòng Khác,Dòng Khác,False,,,,Unknown,,,Unknown,Missing,Missing,,Unknown,Đã sử dụng (chưa sửa chữa),,Manufacturer,True,Unknown,True,True,True,True,True,False,False,False,False,False,,False,False,False,Dell|Dòng Khác|Unknown|Missing|Unknown|Unknown|Unknown|Missing,False
chotot,5818,5651,https://www.chotot.com/mua-ban-quan-11-tp-ho-chi-minh/131988439.htm,Apple MacBook Air M1 8GB/256GB 13.3 inch,9800000.0,16.097893045681612,listing_price,False,False,Apple,Apple,False,MacBook Air M1,MacBook Air M1,False,8.0,256.0,13.95,m1,,,Apple,Mid,Missing,,SSD,Đã sử dụng (chưa sửa chữa),0.0,Expired,False,Unknown,False,False,False,False,True,False,False,False,False,False,,False,False,False,Apple|MacBook Air M1|Apple|Mid|8|256|13.9|Missing,False
chotot,5820,5652,https://www.chotot.com/mua-ban-quan-10-tp-ho-chi-minh/131911378.htm,Asus X550L i5-4210U 8GB/1TB HDD,1500000.0,14.220976332738882,listing_price,False,False,ASUS,ASUS,False,X Series,X Series,False,4.0,1024.0,,i5-4210u,,,Intel,Mid,Missing,,HDD,Đã sử dụng (chưa sửa chữa),,Manufacturer,True,Unknown,False,False,True,False,True,False,False,False,False,False,,False,False,False,ASUS|X Series|Intel|Mid|4|1024|Unknown|Missing,False
chotot,5821,5653,https://www.chotot.com/mua-ban-thanh-pho-buon-ma-thuot-dak-lak/132088837.htm,Dell Precision 7760 i7-11850H 17.3 inch 32GB/512GB,23300000.0,16.963963961454382,listing_price,False,False,Dell,Dell,False,Precision,Precision,False,32.0,512.0,17.95,i7-11850h,,,Intel,Upper-mid,Dedicated - Other/Entry,,SSD,Đã sử dụng (chưa sửa chữa),,Manufacturer,True,Unknown,False,False,False,False,False,False,False,False,False,False,,False,False,False,Dell|Precision|Intel|Upper-mid|32|512|17.9|Dedicated - Other/Entry,False
chotot,5822,5654,https://www.chotot.com/mua-ban-quan-bac-tu-liem-ha-noi/131991820.htm,Acer Nitro Tige 12450H RTX3050 Màn 17 inch Mới 98%,14500000.0,16.489659276356317,listing_price,False,False,Acer,Acer,False,Nitro 17,Other,True,16.0,512.0,17.95,Unknown,,,Intel,Mid,Dedicated - Other/Entry,,SSD,Đã sử dụng (chưa sửa chữa),3.0,Active,True,Việt Nam,False,False,False,False,False,False,False,False,False,False,,False,False,False,Acer|Other|Intel|Mid|16|512|17.9|Dedicated - Other/Entry,False
chotot,5823,5655,https://www.chotot.com/mua-ban-quan-tan-binh-tp-ho-chi-minh/131710529.htm,Máy Tính HP Elitebook 840 G6 I7 16GB/256GB,5300000.0,15.483217567201578,listing_price,False,False,HP,HP,False,Elitebook,Elitebook,False,16.0,256.0,,Unknown,,,Intel,Upper-mid,Missing,,Unknown,Đã sử dụng (chưa sửa chữa),,Manufacturer,True,Unknown,False,False,True,False,True,False,False,False,False,False,,False,False,False,HP|Elitebook|Intel|Upper-mid|16|256|Unknown|Missing,False
chotot,5824,5656,https://www.chotot.com/mua-ban-quan-ninh-kieu-can-tho/131921821.htm,HP ELITE DRAGONFLY G2 i7 13.3 inch 16GB/256GB,10900000.0,16.204273438942487,listing_price,False,False,HP,HP,False,Dragonfly,Other,True,16.0,256.0,13.95,Unknown,,,Intel,Upper-mid,Integrated - Intel,,SSD,Đã sử dụng (chưa sửa chữa),,Manufacturer,True,Nhật Bản,False,False,False,False,False,False,False,False,False,False,,False,False,False,HP|Other|Intel|Upper-mid|16|256|13.9|Integrated - Intel,False
chotot,5825,5657,https://www.chotot.com/mua-ban-quan-10-tp-ho-chi-minh/131089780.htm,Dell 5560: i7-11850H | 16GB | RTX A2000 Đồ Họa,19490000.0,16.785412122792106,listing_price,False,False,Dell,Dell,False,Precision 15 5000,Other,True,16.0,512.0,15.95,i7-11850h,,,Intel,Upper-mid,Dedicated - Other/Entry,,SSD,Đã sử dụng (chưa sửa chữa),,Manufacturer,True,Unknown,False,False,False,False,False,False,False,False,False,False,,False,False,False,Dell|Other|Intel|Upper-mid|16|512|15.9|Dedicated - Other/Entry,False
chotot,5826,5658,https://www.chotot.com/mua-ban-huyen-dong-anh-ha-noi/132076137.htm,Apple MacBook Pro 2015 15 inch,2800000.0,14.845130332288226,listing_price,False,False,Apple,Apple,False,MacBook Pro,MacBook Pro,False,16.0,256.0,15.95,Unknown,,,Intel,Upper-mid,Integrated - AMD Radeon,,SSD,Đã sử dụng (chưa sửa chữa),,Manufacturer,True,Unknown,False,False,False,False,False,False,False,False,False,False,,False,False,False,Apple|MacBook Pro|Intel|Upper-mid|16|256|15.9|Integrated - AMD Radeon,False
chotot,5827,5659,https://www.chotot.com/mua-ban-quan-hoang-mai-ha-noi/131119938.htm,Macbook Air 2016 i5 13.3 inch 8GB/128GB,2950000.0,14.897316067298997,listing_price,False,False,Apple,Apple,False,MacBook Air,MacBook Air,False,8.0,127.0,13.95,Unknown,,,Intel,Mid,Missing,,SSD,Đã sử dụng (chưa sửa chữa),,Manufacturer,True,Mỹ,False,False,False,False,True,False,False,False,False,False,,False,False,False,Apple|MacBook Air|Intel|Mid|8|127|13.9|Missing,False
chotot,5828,5660,https://www.chotot.com/mua-ban-quan-binh-tan-tp-ho-chi-minh/132035143.htm,"0186 Lenovo IdeaPad Slim 3 i7-13620H/16G/512G/14""",13990000.0,16.45385341812129,listing_price,False,False,Lenovo,Lenovo,False,Ideapad Slim,Other,True,16.0,512.0,13.95,i7-13620h,,,Intel,Upper-mid,Missing,,SSD,Đã sử dụng (chưa sửa chữa),13.0,Active,True,Unknown,False,False,False,False,True,False,False,False,False,False,,False,False,False,Lenovo|Other|Intel|Upper-mid|16|512|13.9|Missing,False
chotot,5829,5661,https://www.chotot.com/mua-ban-quan-hoang-mai-ha-noi/132071343.htm,Apple MacBook Pro M2 13 inch 16GB/256GB,15800000.0,16.575520561288332,listing_price,False,False,Apple,Apple,False,MacBook Pro M2,MacBook Pro M2,False,16.0,256.0,13.95,m2,,,Apple,Mid,Missing,,SSD,Đã sử dụng (chưa sửa chữa),0.0,Expired,False,Nhật Bản,False,False,False,False,True,False,False,False,False,False,,False,False,False,Apple|MacBook Pro M2|Apple|Mid|16|256|13.9|Missing,False
chotot,5830,5662,https://www.chotot.com/mua-ban-thanh-pho-thu-dau-mot-binh-duong/131867594.htm,Dell Latitude 5320 (i7 Gen11 / 16G / 256G/Iris Xe),9500000.0,16.066802461833923,listing_price,False,False,Dell,Dell,False,Dòng Khác,Dòng Khác,False,16.0,256.0,13.95,Unknown,,,Intel,Upper-mid,Integrated - Intel,,SSD,Đã sử dụng (chưa sửa chữa),,Manufacturer,True,Unknown,False,False,False,False,False,False,False,False,False,False,,False,False,False,Dell|Dòng Khác|Intel|Upper-mid|16|256|13.9|Integrated - Intel,False
chotot,5831,5663,https://www.chotot.com/mua-ban-quan-10-tp-ho-chi-minh/132013943.htm,Lenovo Legion 5 2022 Legion 5 Pro R9000P Y9000P i9,19800000.0,16.801192546169812,listing_price,False,False,Lenovo,Lenovo,False,Legion Pro 5,Other,True,16.0,512.0,15.95,Unknown,,,Intel,High,Dedicated - Other/Entry,,SSD,Đã sử dụng (chưa sửa chữa),6.0,Active,True,Mỹ,False,False,False,False,False,False,False,False,False,False,,False,False,False,Lenovo|Other|Intel|High|16|512|15.9|Dedicated - Other/Entry,False
chotot,5832,5664,https://www.chotot.com/mua-ban-quan-go-vap-tp-ho-chi-minh/128552133.htm,"Latitude E5490 Core i5-8250U/8GB/256GB,FHD.đẹp 99%",5300000.0,15.483217567201578,listing_price,False,False,Dell,Dell,False,Latitude,Latitude,False,8.0,256.0,13.95,i5-8250u,,,Intel,Mid,Integrated - Intel,,SSD,Đã sử dụng (chưa sửa chữa),1.0,Active,True,Unknown,False,False,False,False,False,False,False,False,False,False,,False,False,False,Dell|Latitude|Intel|Mid|8|256|13.9|Integrated - Intel,False
chotot,5833,5665,https://www.chotot.com/mua-ban-quan-cau-giay-ha-noi/117759910.htm,Dell Latitude 5310 2in1 i7 hoặc i5 ZIN USA lướt,6200000.0,15.64006001130563,listing_price,False,False,Dell,Dell,False,Latitude,Latitude,False,8.0,256.0,13.95,Unknown,,,Intel,Upper-mid,Integrated - Intel,,SSD,Đã sử dụng (chưa sửa chữa),3.0,Active,True,Mỹ,False,False,False,False,False,False,False,False,False,False,,False,False,False,Dell|Latitude|Intel|Upper-mid|8|256|13.9|Integrated - Intel,False
chotot,5834,5666,https://www.chotot.com/mua-ban-quan-nam-tu-liem-ha-noi/132009445.htm,Dell 3320 i5-1135G7 8GB/256GB,4950000.0,15.414898336565054,listing_price,False,False,Dell,Dell,False,Latitude,Latitude,False,8.0,256.0,13.95,Unknown,,,Intel,Mid,Integrated - Intel,,SSD,Đã sử dụng (chưa sửa chữa),,Manufacturer,True,Unknown,False,False,False,False,False,False,False,False,False,False,,False,False,False,Dell|Latitude|Intel|Mid|8|256|13.9|Integrated - Intel,False
chotot,5835,5667,https://www.chotot.com/mua-ban-quan-hai-ba-trung-ha-noi/130853728.htm,Fujitsu Lifebook AMD RAM 8 SSD 256GB pin new đẹp,3990000.0,15.199302039492581,listing_price,False,False,Hãng khác,Hãng khác,False,Dòng Khác,Dòng Khác,False,8.0,256.0,15.95,Unknown,,,AMD,Other,Missing,,SSD,Đã sử dụng (chưa sửa chữa),3.0,Active,True,Nhật Bản,False,False,False,False,True,False,False,False,False,False,,False,False,False,Hãng khác|Dòng Khác|AMD|Other|8|256|15.9|Missing,False
chotot,5836,5668,https://www.chotot.com/mua-ban-quan-tan-binh-tp-ho-chi-minh/131905123.htm,Thinkpad T14s Gen 3 I7 1270P 32G 512G FHD+ Touch,15900000.0,16.58182973008354,listing_price,False,False,Lenovo,Lenovo,False,ThinkPad,ThinkPad,False,32.0,512.0,13.95,i7 1270p,,,Intel,Upper-mid,Integrated - Intel,,SSD,Đã sử dụng (chưa sửa chữa),1.0,Active,True,Mỹ,False,False,False,False,False,False,False,False,False,False,,False,False,False,Lenovo|ThinkPad|Intel|Upper-mid|32|512|13.9|Integrated - Intel,False
chotot,5837,5669,https://www.chotot.com/mua-ban-quan-hoang-mai-ha-noi/131896877.htm,Dell Inspiron 16 Plus 7620 i7-12700H 16 inch,13500000.0,16.41820031748273,listing_price,False,False,Dell,Dell,False,Inspiron 16,Other,True,32.0,1024.0,15.95,i7-12700h,,,Intel,Upper-mid,Missing,,SSD,Đã sử dụng (chưa sửa chữa),,Manufacturer,True,Unknown,False,False,False,False,True,False,False,False,False,False,,False,False,False,Dell|Other|Intel|Upper-mid|32|1024|15.9|Missing,False
chotot,5838,5670,https://www.chotot.com/mua-ban-quan-6-tp-ho-chi-minh/131796357.htm,Macbook Pro 13 2019 i5 8gb 128gb nguyên zin,6500000.0,15.687312888712007,listing_price,False,False,Apple,Apple,False,MacBook Pro Touch Bar,Other,True,8.0,128.0,13.95,Unknown,,,Intel,Mid,Integrated - Intel,,SSD,Đã sử dụng (chưa sửa chữa),0.0,Expired,False,Mỹ,False,False,False,False,False,False,False,False,False,False,,False,False,False,Apple|Other|Intel|Mid|8|128|13.9|Integrated - Intel,False
chotot,5839,5671,https://www.chotot.com/mua-ban-quan-12-tp-ho-chi-minh/132003886.htm,Acer Nitro 5 I5 9300H 8GB/512GB card rời gtx1050,5500000.0,15.520258832020865,listing_price,False,False,Acer,Acer,False,Nitro 5,Nitro 5,False,8.0,512.0,15.95,i5 9300h,,,Intel,Mid,Dedicated - Other/Entry,,SSD,Đã sử dụng (chưa sửa chữa),,Manufacturer,True,Unknown,False,False,False,False,False,False,False,False,False,False,,False,False,False,Acer|Nitro 5|Intel|Mid|8|512|15.9|Dedicated - Other/Entry,False
chotot,5840,5672,https://www.chotot.com/mua-ban-quan-hoang-mai-ha-noi/131688186.htm,💥 Dell 7410 i7 10610 14 inch 8GB/256GB 💥,6599999.0,15.702580206996654,listing_price,False,False,Dell,Dell,False,Latitude,Latitude,False,8.0,256.0,13.95,i7 10610,,,Intel,Upper-mid,Integrated - Intel,,SSD,Đã sử dụng (chưa sửa chữa),,Active,True,Mỹ,False,False,False,False,False,False,False,False,False,False,,False,False,False,Dell|Latitude|Intel|Upper-mid|8|256|13.9|Integrated - Intel,False
chotot,5841,5673,https://www.chotot.com/mua-ban-huyen-bat-xat-lao-cai/131934713.htm,Laptop gaming Asus ROG Strix Scar II,10200000.0,16.13789837629371,listing_price,False,False,ASUS,ASUS,False,Dòng Khác,Dòng Khác,False,16.0,1024.0,17.95,Unknown,,,Intel,Upper-mid,Dedicated - Other/Entry,,SSD,Đã sử dụng (chưa sửa chữa),,Manufacturer,True,Unknown,False,False,False,False,False,False,False,False,False,False,,False,False,False,ASUS|Dòng Khác|Intel|Upper-mid|16|1024|17.9|Dedicated - Other/Entry,False
chotot,5842,5674,https://www.chotot.com/mua-ban-thanh-pho-hue-thua-thien-hue/132082826.htm,Dell G6340 i7-7700HQ 16GB/704GB Đen,5650000.0,15.547166280113759,listing_price,False,False,Dell,Dell,False,G Series,Other,True,16.0,250.0,,i7-7700hq,,,Intel,Upper-mid,Dedicated - Other/Entry,,SSD,Đã sử dụng (chưa sửa chữa),,Manufacturer,True,Unknown,False,False,True,False,False,False,False,False,False,False,,False,False,False,Dell|Other|Intel|Upper-mid|16|250|Unknown|Dedicated - Other/Entry,False
chotot,5843,5675,https://www.chotot.com/mua-ban-thanh-pho-bien-hoa-dong-nai/131990593.htm,Asus K3605ZF i5-12500H 15.6 inch 16GB/512GB,13500000.0,16.41820031748273,listing_price,False,False,ASUS,ASUS,False,Dòng Khác,Dòng Khác,False,16.0,512.0,15.95,i5-12500h,,,Intel,Mid,Dedicated - Other/Entry,,Unknown,Đã sử dụng (chưa sửa chữa),,Manufacturer,True,Unknown,False,False,False,False,False,False,False,False,False,False,,False,False,False,ASUS|Dòng Khác|Intel|Mid|16|512|15.9|Dedicated - Other/Entry,False
